Iteration,Heuristic Value,Time
4293,35,361.0000
4294,35,361.0000
4295,35,361.0000
4296,35,361.0000
4297,35,361.0000
4298,35,361.0000
4299,35,361.0000
4300,35,361.0000
4301,35,361.0000
4302,35,361.0000
4303,35,361.0000
4304,35,361.0000
4305,35,361.0000
4306,35,361.0000
4307,35,361.0000
4308,35,361.0000
4309,35,361.0000
4310,35,361.0000
4311,35,361.0000
4312,35,361.0000
4313,35,361.0000
4314,35,361.0000
4315,35,361.0000
4316,35,361.0000
4317,35,361.0000
4318,35,361.0000
4319,35,361.0000
4320,35,361.0000
4321,35,361.0000
4322,35,361.0000
4323,35,361.0000
4324,35,361.0000
4325,35,361.0000
4326,35,361.0000
4327,35,361.0000
4328,35,361.0000
4329,35,361.0000
4330,35,368.0000
4331,35,368.0000
4332,35,368.0000
4333,35,368.0000
4334,35,369.0000
4335,35,369.0000
4336,35,369.0000
4337,35,369.0000
4338,35,369.0000
4339,35,369.0000
4340,35,369.0000
4341,35,369.0000
4342,35,369.0000
4343,35,369.0000
4344,35,369.0000
4345,35,369.0000
4346,35,369.0000
4347,35,369.0000
4348,35,369.0000
4349,35,369.0000
4350,35,369.0000
4351,35,369.0000
4352,35,369.0000
4353,35,369.0000
4354,35,369.0000
4355,35,369.0000
4356,35,369.0000
4357,35,369.0000
4358,35,369.0000
4359,35,369.0000
4360,35,369.0000
4361,35,369.0000
4362,35,369.0000
4363,35,369.0000
4364,35,369.0000
4365,35,369.0000
4366,35,369.0000
4367,35,369.0000
4368,35,369.0000
4369,35,369.0000
4370,35,369.0000
4371,35,369.0000
4372,35,369.0000
4373,35,369.0000
4374,35,369.0000
4375,35,369.0000
4376,35,369.0000
4377,35,369.0000
4378,35,369.0000
4379,35,369.0000
4380,35,369.0000
4381,35,369.0000
4382,35,369.0000
4383,35,369.0000
4384,35,369.0000
4385,35,369.0000
4386,35,369.0000
4387,35,369.0000
4388,35,369.0000
4389,35,369.0000
4390,35,373.0000
4391,35,373.0000
4392,35,373.0000
4393,35,373.0000
4394,35,373.0000
4395,35,373.0000
4396,35,373.0000
4397,35,373.0000
4398,35,373.0000
4399,35,373.0000
4400,35,373.0000
4401,35,373.0000
4402,35,373.0000
4403,35,373.0000
4404,35,373.0000
4405,35,374.0000
4406,35,374.0000
4407,35,374.0000
4408,35,374.0000
4409,35,374.0000
4410,35,374.0000
4411,35,374.0000
4412,35,374.0000
4413,35,374.0000
4414,35,374.0000
4415,35,374.0000
4416,35,374.0000
4417,35,374.0000
4418,35,374.0000
4419,35,374.0000
4420,35,374.0000
4421,35,374.0000
4422,35,374.0000
4423,35,374.0000
4424,35,376.0000
4425,35,376.0000
4426,35,376.0000
4427,35,376.0000
4428,35,376.0000
4429,35,376.0000
4430,35,376.0000
4431,35,376.0000
4432,35,376.0000
4433,35,376.0000
4434,35,376.0000
4435,35,376.0000
4436,35,376.0000
4437,35,376.0000
4438,35,377.0000
4439,35,377.0000
4440,35,377.0000
4441,35,377.0000
4442,35,377.0000
4443,35,377.0000
4444,35,377.0000
4445,35,378.0000
4446,35,378.0000
4447,35,378.0000
4448,35,378.0000
4449,35,378.0000
4450,35,378.0000
4451,35,378.0000
4452,35,378.0000
4453,35,378.0000
4454,35,378.0000
4455,35,378.0000
4456,35,378.0000
4457,35,378.0000
4458,35,378.0000
4459,35,378.0000
4460,35,378.0000
4461,35,378.0000
4462,35,379.0000
4463,35,379.0000
4464,35,379.0000
4465,35,379.0000
4466,35,379.0000
4467,35,379.0000
4468,35,379.0000
4469,35,379.0000
4470,35,379.0000
4471,35,379.0000
4472,35,379.0000
4473,35,379.0000
4474,35,379.0000
4475,35,379.0000
4476,35,379.0000
4477,35,379.0000
4478,35,379.0000
4479,35,379.0000
4480,35,379.0000
4481,35,379.0000
4482,35,379.0000
4483,35,379.0000
4484,35,379.0000
4485,35,379.0000
4486,35,379.0000
4487,35,379.0000
4488,35,379.0000
4489,35,379.0000
4490,35,379.0000
4491,35,379.0000
4492,35,379.0000
4493,35,379.0000
4494,35,379.0000
4495,35,379.0000
4496,35,379.0000
4497,35,379.0000
4498,35,379.0000
4499,35,379.0000
4500,35,379.0000
4501,35,379.0000
4502,35,379.0000
4503,35,379.0000
4504,35,379.0000
4505,35,379.0000
4506,35,379.0000
4507,35,379.0000
4508,35,379.0000
4509,35,379.0000
4510,35,379.0000
4511,35,379.0000
4512,35,379.0000
4513,35,379.0000
4514,35,379.0000
4515,35,379.0000
4516,35,379.0000
4517,35,379.0000
4518,35,379.0000
4519,35,379.0000
4520,35,379.0000
4521,35,379.0000
4522,35,379.0000
4523,35,379.0000
4524,35,379.0000
4525,35,379.0000
4526,35,379.0000
4527,35,379.0000
4528,35,379.0000
4529,35,379.0000
4530,35,379.0000
4531,35,379.0000
4532,35,379.0000
4533,35,379.0000
4534,35,379.0000
4535,35,379.0000
4536,35,379.0000
4537,35,379.0000
4538,35,379.0000
4539,35,379.0000
4540,35,379.0000
4541,35,379.0000
4542,35,379.0000
4543,35,379.0000
4544,35,379.0000
4545,35,379.0000
4546,35,379.0000
4547,35,379.0000
4548,35,379.0000
4549,35,379.0000
4550,35,379.0000
4551,35,379.0000
4552,35,379.0000
4553,35,379.0000
4554,35,379.0000
4555,35,379.0000
4556,35,387.0000
4557,35,387.0000
4558,35,387.0000
4559,35,387.0000
4560,35,387.0000
4561,35,387.0000
4562,35,387.0000
4563,35,387.0000
4564,35,387.0000
4565,35,387.0000
4566,35,387.0000
4567,35,387.0000
4568,35,387.0000
4569,35,387.0000
4570,35,388.0000
4571,35,388.0000
4572,35,388.0000
4573,35,388.0000
4574,35,388.0000
4575,35,388.0000
4576,35,388.0000
4577,35,388.0000
4578,35,388.0000
4579,35,388.0000
4580,35,388.0000
4581,35,388.0000
4582,35,388.0000
4583,35,388.0000
4584,35,388.0000
4585,35,388.0000
4586,35,388.0000
4587,35,388.0000
4588,35,388.0000
4589,35,389.0000
4590,35,389.0000
4591,35,389.0000
4592,35,389.0000
4593,35,389.0000
4594,35,389.0000
4595,35,390.0000
4596,35,390.0000
4597,35,390.0000
4598,35,390.0000
4599,35,390.0000
4600,35,390.0000
4601,35,390.0000
4602,35,390.0000
4603,35,390.0000
4604,35,390.0000
4605,35,390.0000
4606,35,390.0000
4607,35,390.0000
4608,35,390.0000
4609,35,390.0000
4610,35,390.0000
4611,35,390.0000
4612,35,390.0000
4613,35,390.0000
4614,35,390.0000
4615,35,390.0000
4616,35,390.0000
4617,35,390.0000
4618,35,392.0000
4619,35,392.0000
4620,35,392.0000
4621,35,392.0000
4622,35,392.0000
4623,35,392.0000
4624,35,392.0000
4625,35,392.0000
4626,35,392.0000
4627,35,393.0000
4628,35,393.0000
4629,35,393.0000
4630,35,393.0000
4631,35,393.0000
4632,35,393.0000
4633,35,393.0000
4634,35,393.0000
4635,35,393.0000
4636,35,393.0000
4637,35,393.0000
4638,35,393.0000
4639,35,393.0000
4640,35,393.0000
4641,35,393.0000
4642,35,393.0000
4643,35,393.0000
4644,35,393.0000
4645,35,393.0000
4646,35,393.0000
4647,35,393.0000
4648,35,393.0000
4649,35,393.0000
4650,35,393.0000
4651,35,393.0000
4652,35,393.0000
4653,35,393.0000
4654,35,393.0000
4655,35,393.0000
4656,35,393.0000
4657,35,393.0000
4658,35,393.0000
4659,35,393.0000
4660,35,393.0000
4661,35,393.0000
4662,35,393.0000
4663,35,393.0000
4664,35,393.0000
4665,35,393.0000
4666,35,393.0000
4667,35,393.0000
4668,35,393.0000
4669,35,393.0000
4670,35,393.0000
4671,35,393.0000
4672,35,393.0000
4673,35,393.0000
4674,35,393.0000
4675,35,393.0000
4676,35,393.0000
4677,35,393.0000
4678,35,393.0000
4679,35,393.0000
4680,35,393.0000
4681,35,393.0000
4682,35,393.0000
4683,35,393.0000
4684,35,393.0000
4685,35,393.0000
4686,35,393.0000
4687,35,393.0000
4688,35,393.0000
4689,35,393.0000
4690,35,393.0000
4691,35,393.0000
4692,35,393.0000
4693,35,393.0000
4694,35,393.0000
4695,35,393.0000
4696,35,393.0000
4697,35,393.0000
4698,35,393.0000
4699,35,393.0000
4700,35,393.0000
4701,35,393.0000
4702,35,393.0000
4703,35,393.0000
4704,35,393.0000
4705,35,393.0000
4706,35,393.0000
4707,35,393.0000
4708,35,393.0000
4709,35,399.0000
4710,35,399.0000
4711,35,399.0000
4712,35,399.0000
4713,35,399.0000
4714,35,399.0000
4715,35,399.0000
4716,35,399.0000
4717,35,399.0000
4718,35,399.0000
4719,35,399.0000
4720,35,399.0000
4721,35,399.0000
4722,35,399.0000
4723,35,399.0000
4724,35,399.0000
4725,35,399.0000
4726,35,399.0000
4727,35,399.0000
4728,35,399.0000
4729,35,399.0000
4730,35,399.0000
4731,35,399.0000
4732,35,399.0000
4733,35,399.0000
4734,35,399.0000
4735,35,399.0000
4736,35,399.0000
4737,35,399.0000
4738,35,399.0000
4739,35,399.0000
4740,35,399.0000
4741,35,399.0000
4742,35,399.0000
4743,35,399.0000
4744,35,399.0000
4745,35,399.0000
4746,35,399.0000
4747,35,399.0000
4748,35,399.0000
4749,35,399.0000
4750,35,399.0000
4751,35,399.0000
4752,35,399.0000
4753,35,399.0000
4754,35,399.0000
4755,35,399.0000
4756,35,399.0000
4757,35,399.0000
4758,35,399.0000
4759,35,399.0000
4760,35,399.0000
4761,35,399.0000
4762,35,399.0000
4763,35,404.0000
4764,35,404.0000
4765,35,404.0000
4766,35,404.0000
4767,35,404.0000
4768,35,404.0000
4769,35,404.0000
4770,35,404.0000
4771,35,404.0000
4772,35,404.0000
4773,35,404.0000
4774,35,404.0000
4775,35,404.0000
4776,35,404.0000
4777,35,404.0000
4778,35,404.0000
4779,35,405.0000
4780,35,405.0000
4781,35,405.0000
4782,35,405.0000
4783,35,405.0000
4784,35,405.0000
4785,35,405.0000
4786,35,405.0000
4787,35,405.0000
4788,35,405.0000
4789,35,405.0000
4790,35,405.0000
4791,35,405.0000
4792,35,405.0000
4793,35,405.0000
4794,35,405.0000
4795,35,405.0000
4796,35,405.0000
4797,35,405.0000
4798,35,405.0000
4799,35,405.0000
4800,35,405.0000
4801,35,405.0000
4802,35,405.0000
4803,35,405.0000
4804,35,405.0000
4805,35,405.0000
4806,35,405.0000
4807,35,405.0000
4808,35,405.0000
4809,35,405.0000
4810,35,405.0000
4811,35,405.0000
4812,35,405.0000
4813,35,405.0000
4814,35,405.0000
4815,35,405.0000
4816,35,405.0000
4817,35,405.0000
4818,35,405.0000
4819,35,405.0000
4820,35,405.0000
4821,35,408.0000
4822,35,408.0000
4823,35,408.0000
4824,35,408.0000
4825,35,408.0000
4826,35,408.0000
4827,35,408.0000
4828,35,408.0000
4829,35,408.0000
4830,35,408.0000
4831,35,408.0000
4832,35,408.0000
4833,35,408.0000
4834,35,408.0000
4835,35,408.0000
4836,35,408.0000
4837,35,408.0000
4838,35,408.0000
4839,35,408.0000
4840,35,408.0000
4841,35,409.0000
4842,35,409.0000
4843,35,409.0000
4844,35,409.0000
4845,35,409.0000
4846,35,409.0000
4847,35,409.0000
4848,35,409.0000
4849,35,409.0000
4850,35,409.0000
4851,35,409.0000
4852,35,409.0000
4853,35,409.0000
4854,35,409.0000
4855,35,410.0000
4856,35,410.0000
4857,35,410.0000
4858,35,410.0000
4859,35,410.0000
4860,35,411.0000
4861,35,411.0000
4862,35,411.0000
4863,35,411.0000
4864,35,411.0000
4865,35,411.0000
4866,35,411.0000
4867,35,411.0000
4868,35,411.0000
4869,35,411.0000
4870,35,411.0000
4871,35,411.0000
4872,35,411.0000
4873,35,411.0000
4874,35,411.0000
4875,35,411.0000
4876,35,411.0000
4877,35,411.0000
4878,35,411.0000
4879,35,412.0000
4880,35,412.0000
4881,35,412.0000
4882,35,412.0000
4883,35,413.0000
4884,35,413.0000
4885,35,413.0000
4886,35,413.0000
4887,35,413.0000
4888,35,413.0000
4889,35,413.0000
4890,35,413.0000
4891,35,413.0000
4892,35,413.0000
4893,35,413.0000
4894,35,413.0000
4895,35,413.0000
4896,35,413.0000
4897,35,413.0000
4898,35,413.0000
4899,35,413.0000
4900,35,413.0000
4901,35,413.0000
4902,35,413.0000
4903,35,413.0000
4904,35,413.0000
4905,35,415.0000
4906,35,415.0000
4907,35,415.0000
4908,35,415.0000
4909,35,415.0000
4910,35,415.0000
4911,35,415.0000
4912,35,415.0000
4913,35,415.0000
4914,35,415.0000
4915,35,415.0000
4916,35,415.0000
4917,35,415.0000
4918,35,415.0000
4919,35,415.0000
4920,35,415.0000
4921,35,415.0000
4922,35,415.0000
4923,35,415.0000
4924,35,415.0000
4925,35,415.0000
4926,35,415.0000
4927,35,415.0000
4928,35,415.0000
4929,35,415.0000
4930,35,415.0000
4931,35,415.0000
4932,35,415.0000
4933,35,415.0000
4934,35,415.0000
4935,35,415.0000
4936,35,415.0000
4937,35,415.0000
4938,35,415.0000
4939,35,415.0000
4940,35,415.0000
4941,35,415.0000
4942,35,415.0000
4943,35,415.0000
4944,35,415.0000
4945,35,415.0000
4946,35,415.0000
4947,35,415.0000
4948,35,418.0000
4949,35,418.0000
4950,35,418.0000
4951,35,418.0000
4952,35,418.0000
4953,35,418.0000
4954,35,418.0000
4955,35,418.0000
4956,35,418.0000
4957,35,418.0000
4958,35,418.0000
4959,35,418.0000
4960,35,418.0000
4961,35,418.0000
4962,35,418.0000
4963,35,418.0000
4964,35,418.0000
4965,35,418.0000
4966,35,418.0000
4967,35,418.0000
4968,35,418.0000
4969,35,419.0000
4970,35,419.0000
4971,35,419.0000
4972,35,419.0000
4973,35,419.0000
4974,35,419.0000
4975,35,419.0000
4976,35,419.0000
4977,35,419.0000
4978,35,419.0000
4979,35,419.0000
4980,35,419.0000
4981,35,419.0000
4982,35,419.0000
4983,35,420.0000
4984,35,420.0000
4985,35,420.0000
4986,35,420.0000
4987,35,420.0000
4988,35,420.0000
4989,35,420.0000
4990,35,420.0000
4991,35,420.0000
4992,35,420.0000
4993,35,420.0000
4994,35,420.0000
4995,35,420.0000
4996,35,420.0000
4997,35,421.0000
4998,35,421.0000
4999,35,421.0000
5000,35,421.0000
5001,35,421.0000
5002,35,421.0000
5003,35,421.0000
5004,35,421.0000
5005,35,421.0000
5006,35,421.0000
5007,35,421.0000
5008,35,421.0000
5009,35,421.0000
5010,35,421.0000
5011,35,421.0000
5012,35,422.0000
5013,35,422.0000
5014,35,422.0000
5015,35,422.0000
5016,35,423.0000
5017,35,423.0000
5018,35,423.0000
5019,35,423.0000
5020,35,423.0000
5021,35,423.0000
5022,35,423.0000
5023,35,423.0000
5024,35,423.0000
5025,35,423.0000
5026,35,423.0000
5027,35,423.0000
5028,35,423.0000
5029,35,423.0000
5030,35,423.0000
5031,35,423.0000
5032,35,423.0000
5033,35,423.0000
5034,35,423.0000
5035,35,423.0000
5036,35,423.0000
5037,35,423.0000
5038,35,423.0000
5039,35,423.0000
5040,35,423.0000
5041,35,423.0000
5042,35,423.0000
5043,35,423.0000
5044,35,423.0000
5045,35,423.0000
5046,35,423.0000
5047,35,423.0000
5048,35,423.0000
5049,35,423.0000
5050,35,423.0000
5051,35,423.0000
5052,35,423.0000
5053,35,423.0000
5054,35,423.0000
5055,35,423.0000
5056,35,423.0000
5057,35,423.0000
5058,35,423.0000
5059,35,423.0000
5060,35,423.0000
5061,35,423.0000
5062,35,423.0000
5063,35,423.0000
5064,35,423.0000
5065,35,423.0000
5066,35,423.0000
5067,35,423.0000
5068,35,423.0000
5069,35,423.0000
5070,35,423.0000
5071,35,423.0000
5072,35,423.0000
5073,35,423.0000
5074,35,423.0000
5075,35,423.0000
5076,35,423.0000
5077,35,423.0000
5078,35,423.0000
5079,35,423.0000
5080,35,423.0000
5081,35,423.0000
5082,35,423.0000
5083,35,428.0000
5084,35,428.0000
5085,35,428.0000
5086,35,428.0000
5087,35,428.0000
5088,35,428.0000
5089,35,428.0000
5090,35,428.0000
5091,35,428.0000
5092,35,428.0000
5093,35,428.0000
5094,35,428.0000
5095,35,428.0000
5096,35,428.0000
5097,35,429.0000
5098,35,429.0000
5099,35,429.0000
5100,35,429.0000
5101,35,429.0000
5102,35,429.0000
5103,35,429.0000
5104,35,430.0000
5105,35,430.0000
5106,35,430.0000
5107,35,430.0000
5108,35,430.0000
5109,35,430.0000
5110,35,430.0000
5111,35,430.0000
5112,35,430.0000
5113,35,430.0000
5114,35,430.0000
5115,35,430.0000
5116,35,431.0000
5117,35,431.0000
5118,35,431.0000
5119,35,431.0000
5120,35,431.0000
5121,35,431.0000
5122,35,431.0000
5123,35,431.0000
5124,35,431.0000
5125,35,431.0000
5126,35,431.0000
5127,35,431.0000
5128,35,431.0000
5129,35,432.0000
5130,35,432.0000
5131,35,432.0000
5132,35,432.0000
5133,35,432.0000
5134,35,432.0000
5135,35,432.0000
5136,35,432.0000
5137,35,432.0000
5138,35,432.0000
5139,35,432.0000
5140,35,432.0000
5141,35,432.0000
5142,35,432.0000
5143,35,432.0000
5144,35,433.0000
5145,35,433.0000
5146,35,433.0000
5147,35,433.0000
5148,35,433.0000
5149,35,433.0000
5150,35,433.0000
5151,35,433.0000
5152,35,433.0000
5153,35,433.0000
5154,35,433.0000
5155,35,433.0000
5156,35,433.0000
5157,35,433.0000
5158,35,433.0000
5159,35,433.0000
5160,35,433.0000
5161,35,433.0000
5162,35,433.0000
5163,35,433.0000
5164,35,433.0000
5165,35,433.0000
5166,35,433.0000
5167,35,433.0000
5168,35,433.0000
5169,35,433.0000
5170,35,433.0000
5171,35,433.0000
5172,35,433.0000
5173,35,433.0000
5174,35,433.0000
5175,35,433.0000
5176,35,433.0000
5177,35,433.0000
5178,35,433.0000
5179,35,433.0000
5180,35,433.0000
5181,35,433.0000
5182,35,433.0000
5183,35,433.0000
5184,35,433.0000
5185,35,433.0000
5186,35,433.0000
5187,35,433.0000
5188,35,433.0000
5189,35,433.0000
5190,35,433.0000
5191,35,433.0000
5192,35,433.0000
5193,35,433.0000
5194,35,433.0000
5195,35,433.0000
5196,35,433.0000
5197,35,433.0000
5198,35,433.0000
5199,35,433.0000
5200,35,433.0000
5201,35,433.0000
5202,35,433.0000
5203,35,433.0000
5204,35,433.0000
5205,35,433.0000
5206,35,433.0000
5207,35,433.0000
5208,35,438.0000
5209,35,438.0000
5210,35,438.0000
5211,35,438.0000
5212,35,438.0000
5213,35,438.0000
5214,35,438.0000
5215,35,438.0000
5216,35,438.0000
5217,35,438.0000
5218,35,438.0000
5219,35,438.0000
5220,35,438.0000
5221,35,438.0000
5222,35,438.0000
5223,35,438.0000
5224,35,438.0000
5225,35,438.0000
5226,35,438.0000
5227,35,438.0000
5228,35,439.0000
5229,35,439.0000
5230,35,439.0000
5231,35,439.0000
5232,35,439.0000
5233,35,439.0000
5234,35,439.0000
5235,35,439.0000
5236,35,439.0000
5237,35,439.0000
5238,35,439.0000
5239,35,439.0000
5240,35,439.0000
5241,35,440.0000
5242,35,440.0000
5243,35,440.0000
5244,35,440.0000
5245,35,440.0000
5246,35,440.0000
5247,35,440.0000
5248,35,440.0000
5249,35,440.0000
5250,35,440.0000
5251,35,440.0000
5252,35,440.0000
5253,35,441.0000
5254,35,441.0000
5255,35,441.0000
5256,35,441.0000
5257,35,441.0000
5258,35,441.0000
5259,35,442.0000
5260,35,442.0000
5261,35,442.0000
5262,35,442.0000
5263,35,442.0000
5264,35,442.0000
5265,35,442.0000
5266,35,442.0000
5267,35,442.0000
5268,35,442.0000
5269,35,442.0000
5270,35,442.0000
5271,35,442.0000
5272,35,443.0000
5273,35,443.0000
5274,35,443.0000
5275,35,443.0000
5276,35,443.0000
5277,35,443.0000
5278,35,443.0000
5279,35,443.0000
5280,35,443.0000
5281,35,443.0000
5282,35,443.0000
5283,35,443.0000
5284,35,443.0000
5285,35,443.0000
5286,35,443.0000
5287,35,443.0000
5288,35,443.0000
5289,35,443.0000
5290,35,443.0000
5291,35,443.0000
5292,35,443.0000
5293,35,443.0000
5294,35,443.0000
5295,35,443.0000
5296,35,443.0000
5297,35,443.0000
5298,35,443.0000
5299,35,443.0000
5300,35,443.0000
5301,35,443.0000
5302,35,443.0000
5303,35,443.0000
5304,35,443.0000
5305,35,443.0000
5306,35,443.0000
5307,35,443.0000
5308,35,443.0000
5309,35,443.0000
5310,35,443.0000
5311,35,443.0000
5312,35,443.0000
5313,35,443.0000
5314,35,443.0000
5315,35,443.0000
5316,35,443.0000
5317,35,443.0000
5318,35,443.0000
5319,35,443.0000
5320,35,443.0000
5321,35,443.0000
5322,35,443.0000
5323,35,443.0000
5324,35,443.0000
5325,35,443.0000
5326,35,443.0000
5327,35,443.0000
5328,35,443.0000
5329,35,443.0000
5330,35,443.0000
5331,35,443.0000
5332,35,443.0000
5333,35,443.0000
5334,35,443.0000
5335,35,443.0000
5336,35,443.0000
5337,35,443.0000
5338,35,443.0000
5339,35,443.0000
5340,35,443.0000
5341,35,443.0000
5342,35,448.0000
5343,35,448.0000
5344,35,448.0000
5345,35,448.0000
5346,35,448.0000
5347,35,448.0000
5348,35,448.0000
5349,35,448.0000
5350,35,448.0000
5351,35,448.0000
5352,35,448.0000
5353,35,448.0000
5354,35,448.0000
5355,35,448.0000
5356,35,449.0000
5357,35,449.0000
5358,35,449.0000
5359,35,449.0000
5360,35,449.0000
5361,35,449.0000
5362,35,449.0000
5363,35,449.0000
5364,35,449.0000
5365,35,449.0000
5366,35,449.0000
5367,35,449.0000
5368,35,449.0000
5369,35,449.0000
5370,35,450.0000
5371,35,450.0000
5372,35,450.0000
5373,35,450.0000
5374,35,450.0000
5375,35,450.0000
5376,35,450.0000
5377,35,450.0000
5378,35,450.0000
5379,35,450.0000
5380,35,450.0000
5381,35,450.0000
5382,35,450.0000
5383,35,450.0000
5384,35,451.0000
5385,35,451.0000
5386,35,451.0000
5387,35,451.0000
5388,35,451.0000
5389,35,451.0000
5390,35,451.0000
5391,35,451.0000
5392,35,451.0000
5393,35,451.0000
5394,35,451.0000
5395,35,451.0000
5396,35,451.0000
5397,35,451.0000
5398,35,452.0000
5399,35,452.0000
5400,35,452.0000
5401,35,452.0000
5402,35,452.0000
5403,35,452.0000
5404,35,452.0000
5405,35,453.0000
5406,35,453.0000
5407,35,453.0000
5408,35,453.0000
5409,35,453.0000
5410,35,453.0000
5411,35,453.0000
5412,35,453.0000
5413,35,453.0000
5414,35,453.0000
5415,35,453.0000
5416,35,453.0000
5417,35,453.0000
5418,35,453.0000
5419,35,453.0000
5420,35,453.0000
5421,35,453.0000
5422,35,453.0000
5423,35,453.0000
5424,35,453.0000
5425,35,453.0000
5426,35,453.0000
5427,35,453.0000
5428,35,453.0000
5429,35,453.0000
5430,35,453.0000
5431,35,453.0000
5432,35,453.0000
5433,35,453.0000
5434,35,453.0000
5435,35,453.0000
5436,35,453.0000
5437,35,453.0000
5438,35,453.0000
5439,35,453.0000
5440,35,453.0000
5441,35,453.0000
5442,35,453.0000
5443,35,453.0000
5444,35,453.0000
5445,35,453.0000
5446,35,453.0000
5447,35,453.0000
5448,35,453.0000
5449,35,453.0000
5450,35,453.0000
5451,35,453.0000
5452,35,453.0000
5453,35,453.0000
5454,35,453.0000
5455,35,453.0000
5456,35,453.0000
5457,35,453.0000
5458,35,453.0000
5459,35,453.0000
5460,35,453.0000
5461,35,453.0000
5462,35,453.0000
5463,35,453.0000
5464,35,453.0000
5465,35,453.0000
5466,35,453.0000
5467,35,453.0000
5468,35,453.0000
5469,35,453.0000
5470,35,453.0000
5471,35,453.0000
5472,35,453.0000
5473,35,453.0000
5474,35,458.0000
5475,35,458.0000
5476,35,458.0000
5477,35,458.0000
5478,35,458.0000
5479,35,458.0000
5480,35,458.0000
5481,35,458.0000
5482,35,458.0000
5483,35,458.0000
5484,35,458.0000
5485,35,458.0000
5486,35,458.0000
5487,35,458.0000
5488,35,458.0000
5489,35,458.0000
5490,35,458.0000
5491,35,458.0000
5492,35,459.0000
5493,35,459.0000
5494,35,459.0000
5495,35,459.0000
5496,35,459.0000
5497,35,459.0000
5498,35,460.0000
5499,35,460.0000
5500,35,460.0000
5501,35,460.0000
5502,35,460.0000
5503,35,460.0000
5504,35,460.0000
5505,35,460.0000
5506,35,460.0000
5507,35,460.0000
5508,35,460.0000
5509,35,460.0000
5510,35,461.0000
5511,35,461.0000
5512,35,461.0000
5513,35,461.0000
5514,35,461.0000
5515,35,461.0000
5516,35,461.0000
5517,35,461.0000
5518,35,461.0000
5519,35,461.0000
5520,35,461.0000
5521,35,461.0000
5522,35,461.0000
5523,35,461.0000
5524,35,462.0000
5525,35,462.0000
5526,35,462.0000
5527,35,462.0000
5528,35,462.0000
5529,35,462.0000
5530,35,462.0000
5531,35,462.0000
5532,35,462.0000
5533,35,462.0000
5534,35,462.0000
5535,35,462.0000
5536,35,462.0000
5537,35,463.0000
5538,35,463.0000
5539,35,463.0000
5540,35,463.0000
5541,35,463.0000
5542,35,463.0000
5543,35,463.0000
5544,35,463.0000
5545,35,463.0000
5546,35,463.0000
5547,35,463.0000
5548,35,463.0000
5549,35,463.0000
5550,35,463.0000
5551,35,463.0000
5552,35,463.0000
5553,35,463.0000
5554,35,463.0000
5555,35,463.0000
5556,35,463.0000
5557,35,463.0000
5558,35,463.0000
5559,35,463.0000
5560,35,463.0000
5561,35,463.0000
5562,35,463.0000
5563,35,463.0000
5564,35,463.0000
5565,35,463.0000
5566,35,463.0000
5567,35,463.0000
5568,35,463.0000
5569,35,463.0000
5570,35,463.0000
5571,35,463.0000
5572,35,463.0000
5573,35,463.0000
5574,35,463.0000
5575,35,463.0000
5576,35,463.0000
5577,35,463.0000
5578,35,463.0000
5579,35,463.0000
5580,35,463.0000
5581,35,463.0000
5582,35,463.0000
5583,35,463.0000
5584,35,463.0000
5585,35,463.0000
5586,35,463.0000
5587,35,463.0000
5588,35,463.0000
5589,35,463.0000
5590,35,463.0000
5591,35,463.0000
5592,35,463.0000
5593,35,463.0000
5594,35,463.0000
5595,35,463.0000
5596,35,463.0000
5597,35,463.0000
5598,35,463.0000
5599,35,463.0000
5600,35,463.0000
5601,35,463.0000
5602,35,463.0000
5603,35,468.0000
5604,35,468.0000
5605,35,468.0000
5606,35,468.0000
5607,35,468.0000
5608,35,468.0000
5609,35,468.0000
5610,35,468.0000
5611,35,468.0000
5612,35,468.0000
5613,35,468.0000
5614,35,468.0000
5615,35,468.0000
5616,35,468.0000
5617,35,468.0000
5618,35,468.0000
5619,35,468.0000
5620,35,468.0000
5621,35,468.0000
5622,35,468.0000
5623,35,468.0000
5624,35,468.0000
5625,35,468.0000
5626,35,468.0000
5627,35,470.0000
5628,35,470.0000
5629,35,470.0000
5630,35,470.0000
5631,35,470.0000
5632,35,470.0000
5633,35,470.0000
5634,35,470.0000
5635,35,470.0000
5636,35,470.0000
5637,35,470.0000
5638,35,470.0000
5639,35,470.0000
5640,35,470.0000
5641,35,471.0000
5642,35,471.0000
5643,35,471.0000
5644,35,471.0000
5645,35,471.0000
5646,35,471.0000
5647,35,471.0000
5648,35,471.0000
5649,35,471.0000
5650,35,471.0000
5651,35,471.0000
5652,35,471.0000
5653,35,471.0000
5654,35,471.0000
5655,35,471.0000
5656,35,471.0000
5657,35,471.0000
5658,35,472.0000
5659,35,472.0000
5660,35,472.0000
5661,35,472.0000
5662,35,472.0000
5663,35,472.0000
5664,35,472.0000
5665,35,472.0000
5666,35,472.0000
5667,35,473.0000
5668,35,473.0000
5669,35,473.0000
5670,35,473.0000
5671,35,473.0000
5672,35,473.0000
5673,35,473.0000
5674,35,473.0000
5675,35,473.0000
5676,35,473.0000
5677,35,473.0000
5678,35,473.0000
5679,35,473.0000
5680,35,473.0000
5681,35,473.0000
5682,35,473.0000
5683,35,473.0000
5684,35,473.0000
5685,35,473.0000
5686,35,473.0000
5687,35,473.0000
5688,35,473.0000
5689,35,473.0000
5690,35,473.0000
